ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9673666,HX323870,06/29/2014 02:30:00 PM,008XX S PLYMOUTH CT,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,123,1,2,32,08A,1176194,1896270,2014,02/04/2016 06:33:39 AM,41.87072467,-87.62859729,"(41.870724666, -87.628597294)"
9673650,HX323836,06/29/2014 02:00:00 PM,057XX S NEENAH AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,811,8,23,56,08A,1133705,1865763,2014,02/04/2016 06:33:39 AM,41.78785976,-87.7853053,"(41.787859755, -87.785305296)"
9673702,HX323855,06/29/2014 02:42:00 PM,004XX W DIVERSEY PKWY,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,1935,19,43,7,08A,1172677,1918893,2014,02/04/2016 06:33:39 AM,41.93288193,-87.64083884,"(41.932881925, -87.640838836)"
9673711,HX323931,06/29/2014 03:00:00 PM,065XX S LAFLIN ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,725,7,17,67,08A,1167464,1861270,2014,02/04/2016 06:33:39 AM,41.77487323,-87.66165247,"(41.774873231, -87.661652469)"
9673723,HX323881,06/29/2014 01:58:00 PM,036XX W 85TH PL,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,TRUE,FALSE,834,8,18,70,04A,1153665,1847640,2014,02/04/2016 06:33:39 AM,41.73775489,-87.71259852,"(41.737754892, -87.712598523)"
9673744,HX316976,06/24/2014 02:38:00 PM,0000X S HOYNE AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,1223,12,2,28,08A,1162415,1899879,2014,02/04/2016 06:33:39 AM,41.88092737,-87.67908357,"(41.880927367, -87.679083567)"
9673748,HX323985,06/29/2014 03:50:00 PM,011XX N KARLOV AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,FALSE,FALSE,1111,11,37,23,04A,1148842,1907319,2014,02/04/2016 06:33:39 AM,41.90161665,-87.72873046,"(41.901616648, -87.728730461)"
9673781,HX324047,06/29/2014 03:57:00 PM,011XX W ADDISON ST,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,FALSE,1924,19,44,6,08A,1168060,1924064,2014,02/04/2016 06:33:39 AM,41.94717247,-87.657656,"(41.947172465, -87.657655995)"
9673798,HX324009,06/29/2014 04:00:00 PM,112XX S EDBROOKE AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,FALSE,TRUE,531,5,9,49,04A,1179202,1830418,2014,02/04/2016 06:33:39 AM,41.68995192,-87.61956082,"(41.689951915, -87.619560823)"
9673802,HX324053,06/29/2014 04:25:00 PM,134XX S BURLEY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,433,4,10,55,04A,1199769,1816485,2014,02/04/2016 06:33:39 AM,41.65122597,-87.54473275,"(41.651225974, -87.544732751)"
9673814,HX324072,06/29/2014 05:05:00 PM,013XX N PULASKI RD,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,2534,25,27,23,08A,1149466,1908864,2014,02/04/2016 06:33:39 AM,41.90584419,-87.72639827,"(41.905844192, -87.726398267)"
9673826,HX324090,06/29/2014 05:15:00 PM,074XX S DREXEL AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,FALSE,323,3,6,69,04A,1183520,1855884,2014,02/04/2016 06:33:39 AM,41.75973433,-87.60296165,"(41.759734331, -87.602961649)"
9673850,HX324102,06/29/2014 05:00:00 PM,089XX S CONSTANCE AVE,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,413,4,8,48,08A,1190071,1846149,2014,02/04/2016 06:33:39 AM,41.73286546,-87.57926532,"(41.732865463, -87.579265323)"
9673858,HX323818,06/29/2014 02:00:00 PM,016XX E 79TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,411,4,8,43,04A,1188523,1852926,2014,02/04/2016 06:33:39 AM,41.75149929,-87.5847203,"(41.751499286, -87.584720295)"
9673859,HX324206,06/29/2014 05:35:00 PM,029XX N NAGLE AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2511,25,36,19,08A,1132906,1918850,2014,02/04/2016 06:33:39 AM,41.93355241,-87.78699633,"(41.933552405, -87.786996327)"
9673894,HX324120,06/29/2014 05:15:00 PM,046XX S CALUMET AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,215,2,3,38,08A,1179211,1874401,2014,02/04/2016 06:33:39 AM,41.81064609,-87.6181895,"(41.810646088, -87.6181895)"
9673899,HX324216,06/29/2014 06:50:00 PM,015XX S DRAKE AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,1021,10,24,29,08A,1152956,1892212,2014,02/04/2016 06:33:39 AM,41.8600809,-87.7140196,"(41.860080901, -87.714019599)"
9673905,HX324124,06/29/2014 05:41:00 PM,008XX N SACRAMENTO BLVD,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,TRUE,FALSE,1211,12,26,23,04A,1156040,1905835,2014,02/04/2016 06:33:39 AM,41.89740217,-87.70233135,"(41.89740217, -87.702331345)"
9673938,HX324118,06/29/2014 05:00:00 PM,045XX S LAWLER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,FALSE,TRUE,814,8,23,56,04A,1143457,1874021,2014,02/04/2016 06:33:39 AM,41.8103449,-87.74934227,"(41.810344903, -87.749342267)"
9673951,HX324257,06/29/2014 07:10:00 PM,043XX S GREENWOOD AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,222,2,4,39,08A,1184321,1876279,2014,02/04/2016 06:33:39 AM,41.81568124,-87.59938795,"(41.81568124, -87.599387949)"
9674011,HX324315,06/29/2014 08:05:00 PM,053XX N MILWAUKEE AVE,560,ASSAULT,SIMPLE,CTA BUS,TRUE,FALSE,1622,16,45,11,08A,1137653,1934798,2014,02/04/2016 06:33:39 AM,41.97723092,-87.76916524,"(41.977230923, -87.769165236)"
9674016,HX324380,06/29/2014 08:50:00 PM,071XX N CLARK ST,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,FALSE,2424,24,49,1,08A,1163300,1947549,2014,02/04/2016 06:33:39 AM,42.0117178,-87.67448844,"(42.011717798, -87.674488437)"
9674025,HX324383,06/29/2014 04:00:00 PM,087XX S STONY ISLAND AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,412,4,8,48,08A,1188320,1847443,2014,02/04/2016 06:33:39 AM,41.73645825,-87.58563876,"(41.736458248, -87.585638764)"
9674040,HX324402,06/29/2014 08:30:00 PM,039XX N LAKE SHORE DR,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1925,19,46,6,08A,1171455,1926529,2014,02/04/2016 06:33:39 AM,41.95386239,-87.64510423,"(41.95386239, -87.64510423)"
9674053,HX324320,06/29/2014 07:04:00 PM,077XX S CARPENTER ST,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,RESIDENCE,TRUE,FALSE,612,6,17,71,04A,1170655,1853491,2014,02/04/2016 06:33:39 AM,41.75345769,-87.65018122,"(41.753457689, -87.650181219)"
9674056,HX324299,06/29/2014 07:45:00 PM,024XX S CENTRAL PARK AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1024,10,22,30,04A,1152757,1887554,2014,02/04/2016 06:33:39 AM,41.84730274,-87.71487323,"(41.847302735, -87.714873231)"
9674060,HX324330,06/29/2014 08:00:00 PM,031XX W LEXINGTON ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,1134,11,24,27,08A,1155534,1896531,2014,02/04/2016 06:33:39 AM,41.87188128,-87.70444026,"(41.87188128, -87.704440256)"
9674067,HX324385,06/29/2014 08:15:00 PM,069XX S CLYDE AVE,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,331,3,5,43,08A,1191408,1859410,2014,02/04/2016 06:33:39 AM,41.76922254,-87.57393858,"(41.769222543, -87.573938576)"
9674084,HX324187,06/29/2014 03:24:00 PM,008XX W 87TH ST,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,2222,22,21,71,08A,1171980,1847157,2014,02/04/2016 06:33:39 AM,41.73604738,-87.64551113,"(41.73604738, -87.645511127)"
9674112,HX324477,06/29/2014 10:10:00 PM,058XX S ARCHER AVE,560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,814,8,23,56,08A,1140361,1868755,2014,02/04/2016 06:33:39 AM,41.7959513,-87.76082688,"(41.795951299, -87.760826882)"
9674143,HX324445,06/29/2014 09:15:00 PM,043XX W MAYPOLE AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,1114,11,28,26,08A,1147445,1901102,2014,02/04/2016 06:33:39 AM,41.88458342,-87.73402135,"(41.884583424, -87.734021354)"
9674190,HX324580,06/30/2014 12:18:00 AM,010XX N LAVERGNE AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,TRUE,TRUE,1531,15,37,25,04A,1142839,1906385,2014,02/04/2016 06:33:39 AM,41.89916762,-87.75080371,"(41.899167624, -87.750803713)"
9674195,HX324539,06/29/2014 11:28:00 PM,041XX S ROCKWELL ST,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,921,9,12,58,08A,1159722,1876950,2014,02/04/2016 06:33:39 AM,41.81806365,-87.68960321,"(41.818063653, -87.689603209)"
9674263,HX324657,06/30/2014 12:57:00 AM,009XX W CHICAGO AVE,560,ASSAULT,SIMPLE,OTHER,TRUE,FALSE,1213,12,27,24,08A,1170286,1905561,2014,02/04/2016 06:33:39 AM,41.89635086,-87.65001582,"(41.896350861, -87.650015821)"
9674280,HX324491,06/29/2014 10:38:00 PM,003XX W 74TH ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,731,7,17,69,08A,1175111,1855879,2014,02/04/2016 06:33:39 AM,41.75991239,-87.63378051,"(41.759912394, -87.633780509)"
9674323,HX324304,06/29/2014 07:30:00 PM,043XX N KEDVALE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1722,17,39,16,08A,1148069,1928552,2014,02/04/2016 06:33:39 AM,41.95989682,-87.73102192,"(41.95989682, -87.731021915)"
9674334,HX324709,06/30/2014 03:30:00 AM,080XX S BURNHAM AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,422,4,7,46,04A,1196233,1852224,2014,02/04/2016 06:33:39 AM,41.74938539,-87.55649062,"(41.749385386, -87.556490622)"
9674336,HX324724,06/30/2014 05:18:00 AM,068XX S NORMAL BLVD,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,TRUE,TRUE,722,7,6,68,04A,1174125,1859718,2014,02/04/2016 06:33:39 AM,41.77046901,-87.63728033,"(41.770469009, -87.637280329)"
9674346,HX324157,06/29/2014 05:30:00 PM,012XX W THORNDALE AVE,560,ASSAULT,SIMPLE,PARK PROPERTY,FALSE,FALSE,2013,20,48,77,08A,1166723,1939650,2014,02/04/2016 06:33:39 AM,41.98996981,-87.66212159,"(41.989969808, -87.662121593)"
9674566,HX324928,06/26/2014 04:30:00 PM,003XX S WASHTENAW AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1125,11,28,27,08A,1158436,1898237,2014,02/04/2016 06:33:39 AM,41.87650387,-87.69373912,"(41.876503871, -87.693739122)"
9674569,HX324922,06/30/2014 09:00:00 AM,010XX W WEBSTER AVE,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,1811,18,32,7,08A,1169126,1914801,2014,02/04/2016 06:33:39 AM,41.92173124,-87.65400748,"(41.921731236, -87.654007482)"
9674714,HX325029,06/28/2014 12:00:00 PM,064XX S FAIRFIELD AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,825,8,15,66,08A,1159154,1861712,2014,02/04/2016 06:33:39 AM,41.77626021,-87.6921038,"(41.776260208, -87.692103796)"
9674791,HX324954,06/30/2014 09:50:00 AM,069XX S CRANDON AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,331,3,5,43,08A,1192522,1859423,2014,02/04/2016 06:33:39 AM,41.76923115,-87.56985483,"(41.769231153, -87.569854828)"
9674800,HX325013,06/23/2014 12:00:00 PM,012XX S TROY ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1022,10,24,29,08A,1155555,1894265,2014,02/04/2016 06:33:39 AM,41.86566271,-87.70442411,"(41.865662714, -87.704424107)"
9674835,HX325076,06/30/2014 11:00:00 AM,067XX S INDIANA AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,322,3,20,69,08A,1178753,1860449,2014,02/04/2016 06:33:39 AM,41.77237092,-87.62029382,"(41.772370917, -87.620293818)"
9674866,HX316638,06/24/2014 09:45:00 AM,021XX E 79TH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,414,4,8,43,08A,1191798,1853009,2014,02/04/2016 06:33:39 AM,41.75164822,-87.5727165,"(41.751648224, -87.572716504)"
9674872,HX325158,06/28/2014 06:34:00 PM,064XX S EBERHART AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,312,3,20,42,04A,1180686,1862386,2014,02/04/2016 06:33:39 AM,41.77764204,-87.6131486,"(41.777642041, -87.613148599)"
9674886,HX325106,06/27/2014 12:00:00 PM,052XX W LELAND AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1623,16,45,15,08A,1140323,1930578,2014,02/04/2016 06:33:39 AM,41.96560221,-87.75945024,"(41.965602214, -87.759450242)"
9674975,HX325090,06/30/2014 11:00:00 AM,055XX N ARTESIAN AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,2011,20,40,4,08A,1158999,1936653,2014,02/04/2016 06:33:39 AM,41.98190852,-87.69061464,"(41.981908516, -87.690614642)"
9674976,HX325193,06/30/2014 02:00:00 AM,062XX S INDIANA AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,311,3,20,40,08A,1178642,1863667,2014,02/04/2016 06:33:39 AM,41.78120396,-87.62060294,"(41.781203964, -87.620602942)"
9675014,HX325113,06/30/2014 12:00:00 PM,001XX W 108TH ST,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,513,5,34,49,08A,1177069,1833334,2014,02/04/2016 06:33:39 AM,41.69800208,-87.62728224,"(41.698002081, -87.627282237)"
9675033,HX325178,06/30/2014 11:30:00 AM,023XX W 51ST ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,932,9,16,63,08A,1161707,1870794,2014,02/04/2016 06:33:39 AM,41.8011298,-87.68249258,"(41.801129799, -87.68249258)"
9675092,HX325206,06/30/2014 12:25:00 PM,011XX S STATE ST,560,ASSAULT,SIMPLE,CTA PLATFORM,TRUE,FALSE,123,1,2,32,08A,1176517,1895340,2014,02/04/2016 06:33:39 AM,41.86816541,-87.62743954,"(41.868165405, -87.62743954)"
9675276,HX325217,06/30/2014 01:34:00 PM,051XX W 44TH ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,PARK PROPERTY,FALSE,FALSE,814,8,23,56,08A,1142849,1874984,2014,02/04/2016 06:33:39 AM,41.81299884,-87.75154846,"(41.812998842, -87.751548463)"
9675277,HX325291,06/28/2014 09:00:00 PM,061XX N RAVENSWOOD AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2413,24,40,2,08A,1163121,1940918,2014,02/04/2016 06:33:39 AM,41.99352594,-87.67533456,"(41.993525942, -87.675334561)"
9675280,HX325133,06/29/2014 08:30:00 PM,005XX W MONTROSE DR,560,ASSAULT,SIMPLE,PARK PROPERTY,FALSE,FALSE,1915,19,46,3,08A,1172124,1929664,2014,02/04/2016 06:33:39 AM,41.96245015,-87.64255203,"(41.96245015, -87.64255203)"
9675358,HX325412,06/30/2014 11:30:00 AM,054XX S WENTWORTH AVE,560,ASSAULT,SIMPLE,MEDICAL/DENTAL OFFICE,FALSE,FALSE,225,2,3,37,08A,1175887,1869033,2014,02/04/2016 06:33:39 AM,41.79599104,-87.63054249,"(41.795991039, -87.630542489)"
9675377,HX325421,06/30/2014 03:09:00 PM,047XX S VINCENNES AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,223,2,3,38,08A,1180398,1873719,2014,02/04/2016 06:33:39 AM,41.80874744,-87.61385669,"(41.808747436, -87.613856692)"
9675397,HX325171,06/30/2014 12:30:00 PM,030XX N LINCOLN AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1933,19,32,6,08A,1166210,1920248,2014,02/04/2016 06:33:39 AM,41.93674099,-87.66456549,"(41.936740992, -87.664565494)"
9675414,HX325525,06/30/2014 04:40:00 PM,008XX W 115TH ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,524,5,34,53,08A,1172702,1828584,2014,02/04/2016 06:33:39 AM,41.68506446,-87.64341118,"(41.685064462, -87.643411181)"
9675431,HX325343,06/30/2014 02:45:00 PM,006XX W 61ST ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,711,7,16,68,08A,1173034,1864439,2014,02/04/2016 06:33:39 AM,41.78344813,-87.6411402,"(41.783448134, -87.641140195)"
9675432,HX325565,06/30/2014 05:15:00 PM,017XX E 55TH ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,235,2,5,41,08A,1189093,1868874,2014,02/04/2016 06:33:39 AM,41.79524826,-87.58212107,"(41.795248259, -87.582121072)"
9675434,HX325600,06/30/2014 05:10:00 PM,037XX S ASHLAND AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,912,9,11,59,08A,1166273,1880143,2014,02/04/2016 06:33:39 AM,41.8266884,-87.66548095,"(41.826688398, -87.665480953)"
9675484,HX325381,06/30/2014 03:05:00 PM,003XX N ELIZABETH ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1215,12,27,28,08A,1167895,1902100,2014,02/04/2016 06:33:39 AM,41.88690556,-87.65889738,"(41.886905555, -87.658897382)"
9675514,HX325713,06/30/2014 11:00:00 AM,089XX S ESCANABA AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,423,4,10,46,08A,1196941,1846285,2014,02/04/2016 06:33:39 AM,41.73307074,-87.55409335,"(41.733070736, -87.554093346)"
9675519,HX325678,06/30/2014 05:58:00 PM,052XX S DAMEN AVE,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,932,9,16,61,08A,1163904,1870129,2014,02/04/2016 06:33:39 AM,41.79925903,-87.67445407,"(41.799259025, -87.674454074)"
9675553,HX325687,06/30/2014 06:20:00 PM,020XX W NORTH AVE,560,ASSAULT,SIMPLE,BAR OR TAVERN,TRUE,FALSE,1424,14,1,24,08A,1162517,1910645,2014,02/04/2016 06:33:39 AM,41.91046799,-87.67840727,"(41.910467985, -87.678407267)"
9675574,HX325686,06/30/2014 05:00:00 PM,042XX W FIFTH AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1132,11,24,26,08A,1148040,1896219,2014,02/04/2016 06:33:39 AM,41.87117249,-87.73196205,"(41.871172485, -87.731962051)"
9675577,HX325747,06/30/2014 11:45:00 AM,016XX W 95TH ST,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,2221,22,19,72,08A,1166860,1841702,2014,02/04/2016 06:33:39 AM,41.72118879,-87.6644243,"(41.721188792, -87.664424304)"
9675586,HX325668,06/30/2014 06:20:00 PM,078XX S COLES AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,FALSE,421,4,7,43,08A,1197407,1853828,2014,02/04/2016 06:33:39 AM,41.75375771,-87.55213534,"(41.75375771, -87.552135344)"
9675591,HX325651,06/30/2014 03:00:00 PM,076XX S PHILLIPS AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,421,4,7,43,08A,1193859,1854712,2014,02/04/2016 06:33:39 AM,41.75627114,-87.56510833,"(41.756271144, -87.565108328)"
9675597,HX325688,06/30/2014 05:30:00 PM,007XX E 60TH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,313,3,20,42,08A,1182179,1865389,2014,02/04/2016 06:33:39 AM,41.78584811,-87.60758238,"(41.785848109, -87.607582382)"
9675609,HX325768,06/30/2014 06:39:00 PM,083XX S ELLIS AVE,560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,632,6,8,44,08A,1184336,1849968,2014,02/04/2016 06:33:39 AM,41.74348117,-87.60015582,"(41.743481172, -87.600155815)"
9675630,HX325313,06/29/2014 02:00:00 PM,085XX W RASCHER AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1614,16,41,76,08A,1118415,1935085,2014,02/04/2016 06:33:39 AM,41.97834436,-87.83990777,"(41.978344364, -87.839907767)"
9675679,HX325757,06/30/2014 02:00:00 PM,016XX W 93RD ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2221,22,21,73,08A,1166857,1843022,2014,02/04/2016 06:33:39 AM,41.72481114,-87.66439772,"(41.724811139, -87.664397723)"
9675680,HX325406,06/29/2014 10:05:00 PM,038XX S KEDZIE AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,911,9,12,58,04A,1155661,1879148,2014,02/04/2016 06:33:39 AM,41.82417777,-87.70444135,"(41.824177767, -87.704441353)"
9675686,HX325862,06/30/2014 08:00:00 PM,045XX W WASHINGTON BLVD,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,1113,11,28,26,04A,1146174,1900112,2014,02/04/2016 06:33:39 AM,41.88189101,-87.73871388,"(41.881891012, -87.738713878)"
9675725,HX325898,06/30/2014 09:10:00 PM,074XX S CALUMET AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,TRUE,TRUE,323,3,6,69,04A,1179767,1855674,2014,02/04/2016 06:33:39 AM,41.75924468,-87.61672265,"(41.759244684, -87.616722646)"
9675742,HX325892,06/30/2014 08:45:00 PM,029XX W 63RD ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,FALSE,TRUE,823,8,15,66,04A,1157958,1862727,2014,02/04/2016 06:33:39 AM,41.7790699,-87.69646073,"(41.779069904, -87.696460729)"
9675775,HX325966,06/30/2014 10:03:00 PM,021XX W PETERSON AVE,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2413,24,40,2,08A,1160994,1939841,2014,02/04/2016 06:33:39 AM,41.9906152,-87.68318858,"(41.990615196, -87.683188577)"
9675794,HX324659,06/30/2014 01:30:00 AM,010XX W 95TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,2223,22,21,73,04A,1171163,1841811,2014,02/04/2016 06:33:39 AM,41.72139508,-87.64866011,"(41.721395075, -87.648660109)"
9675809,HX326063,06/30/2014 11:50:00 PM,062XX S COTTAGE GROVE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,313,3,20,42,08A,1182636,1863808,2014,02/04/2016 06:33:39 AM,41.7814991,-87.60595586,"(41.781499104, -87.605955856)"
9675816,HX326055,07/01/2014 12:30:00 AM,089XX S RACINE AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,TRUE,TRUE,2222,22,21,73,08A,1169890,1845522,2014,02/04/2016 06:33:39 AM,41.73160629,-87.65321547,"(41.731606288, -87.65321547)"
9675840,HX325955,06/30/2014 09:50:00 PM,003XX W 109TH PL,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,513,5,34,49,08A,1175990,1832311,2014,02/04/2016 06:33:39 AM,41.69521902,-87.63126349,"(41.695219023, -87.631263489)"
9675848,HX325930,06/30/2014 09:30:00 PM,019XX S SAWYER AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1022,10,24,29,08A,1155001,1890353,2014,02/04/2016 06:33:39 AM,41.85493887,-87.70656272,"(41.854938872, -87.706562721)"
9675850,HX326087,07/01/2014 01:50:00 AM,031XX N ST LOUIS AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,TRUE,TRUE,1412,14,35,21,04A,1152511,1920622,2014,02/04/2016 06:33:39 AM,41.93804949,-87.71490134,"(41.938049486, -87.714901337)"
9675864,HX326074,07/01/2014 01:55:00 AM,005XX S STATE ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,123,1,2,32,08A,1176447,1897895,2014,02/04/2016 06:33:39 AM,41.87517806,-87.6276194,"(41.875178061, -87.627619404)"
9676908,HX327106,06/30/2014 06:00:00 PM,005XX E 32ND ST,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,211,2,4,35,08A,1180539,1883677,2014,02/04/2016 06:33:39 AM,41.83606971,-87.61303335,"(41.836069707, -87.613033345)"
9675904,HX326085,07/01/2014 01:29:00 AM,001XX S DEARBORN ST,560,ASSAULT,SIMPLE,CTA PLATFORM,FALSE,FALSE,112,1,42,32,08A,1175956,1899771,2014,02/04/2016 06:33:39 AM,41.88033698,-87.62936564,"(41.88033698, -87.629365643)"
9676011,HX325167,06/30/2014 12:20:00 PM,001XX E CHICAGO AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1833,18,42,8,08A,1177470,1905762,2014,02/04/2016 06:33:39 AM,41.89674238,-87.62362452,"(41.896742377, -87.623624519)"
9676050,HX325295,06/30/2014 01:55:00 PM,019XX E 87TH ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,412,4,8,45,08A,1190588,1847672,2014,02/04/2016 06:33:39 AM,41.73703228,-87.57732234,"(41.737032276, -87.577322335)"
9676065,HX325265,06/30/2014 01:10:00 PM,085XX S STONY ISLAND AVE,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,412,4,8,45,08A,1188294,1848471,2014,02/04/2016 06:33:39 AM,41.7392798,-87.5857013,"(41.739279802, -87.5857013)"
9676083,HX325159,06/30/2014 12:30:00 PM,047XX N LAWNDALE AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1723,17,33,14,08A,1150868,1931226,2014,02/04/2016 06:33:39 AM,41.96718001,-87.72066113,"(41.967180011, -87.720661134)"
9676095,HX326322,07/01/2014 10:00:00 AM,031XX N ELSTON AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1411,14,1,21,08A,1157336,1920856,2014,02/04/2016 06:33:39 AM,41.93859471,-87.69716203,"(41.938594714, -87.697162033)"
9676200,HX326255,06/30/2014 12:30:00 PM,067XX S CRANDON AVE,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,331,3,5,43,08A,1192485,1860671,2014,02/04/2016 06:33:39 AM,41.77265666,-87.56994985,"(41.772656659, -87.569949846)"
